[2, 14, 222, [1, 7, 1, 4, 3, 5, 6], 39, 39, 0.0]
[2, 18, 222, [1, 7, 1, 4, 3, 5, 6], 38, 38, 0.0]
[2, 22, 222, [1, 7, 1, 4, 3, 5, 6], 37, 37, 0.0]
[2, 25, 222, [1, 7, 1, 4, 3, 5, 6], 43, 43, 0.0]
[2, 29, 222, [1, 7, 1, 4, 3, 5, 6], 42, 42, 0.0]
[2, 32, 222, [1, 7, 1, 4, 3, 5, 6], 49, 49, 0.0]
