Animal Count,Plant Count,Unoccupied Positions,Most Popular Genotype,Average Energy,Average Life Span,Average Number of Children
35,81,411,[7, 7, 4, 6, 7, 5, 1],66,50,0.63
36,78,408,[7, 7, 4, 6, 7, 5, 1],66,50,0.67
34,79,410,[7, 7, 4, 6, 7, 5, 1],71,57,0.59
35,81,408,[7, 7, 4, 6, 7, 5, 1],69,57,0.63
36,80,407,[2, 5, 0, 6, 0, 7, 7],68,57,0.67
35,82,407,[2, 5, 0, 6, 0, 7, 7],70,56,0.63
35,84,406,[2, 5, 0, 6, 0, 7, 7],69,56,0.63
34,81,408,[2, 5, 0, 6, 0, 7, 7],74,58,0.65
35,81,409,[2, 5, 0, 6, 0, 7, 7],72,58,0.69
36,84,408,[2, 5, 0, 6, 0, 7, 7],70,58,0.72
37,87,406,[2, 5, 0, 6, 0, 7, 7],67,58,0.76
38,88,407,[2, 5, 0, 6, 0, 7, 7],66,58,0.79
37,90,406,[2, 5, 0, 6, 0, 7, 7],67,60,0.78
37,93,405,[2, 5, 0, 6, 0, 7, 7],67,60,0.78
38,93,406,[2, 5, 0, 6, 0, 7, 7],65,60,0.82
38,89,404,[2, 5, 0, 6, 0, 7, 7],68,60,0.82
39,88,406,[2, 5, 0, 6, 0, 7, 7],67,60,0.85
38,89,404,[2, 5, 0, 6, 0, 7, 7],69,62,0.82
39,90,407,[2, 5, 0, 6, 0, 7, 7],67,62,0.85
40,87,406,[2, 5, 0, 6, 0, 7, 7],67,62,0.88
40,86,403,[2, 5, 0, 6, 0, 7, 7],68,62,0.88
40,87,405,[2, 5, 0, 6, 0, 7, 7],68,62,0.88
39,87,406,[2, 5, 0, 6, 0, 7, 7],70,62,0.87
40,87,404,[2, 5, 0, 6, 0, 7, 7],69,62,0.90
40,86,404,[2, 5, 0, 6, 0, 7, 7],70,62,0.90
