Animal Count,Plant Count,Unoccupied Positions,Most Popular Genotype,Average Energy,Average Life Span,Average Number of Children
2,13,222,[6, 0, 6, 3, 1, 3, 1],46,46,0.00
2,16,222,[6, 0, 6, 3, 1, 3, 1],53,53,0.00
2,20,222,[6, 0, 6, 3, 1, 3, 1],52,52,0.00
2,24,222,[6, 0, 6, 3, 1, 3, 1],51,51,0.00
2,27,222,[6, 0, 6, 3, 1, 3, 1],57,57,0.00
2,31,222,[6, 0, 6, 3, 1, 3, 1],56,56,0.00
2,34,222,[6, 0, 6, 3, 1, 3, 1],63,63,0.00
2,37,222,[6, 0, 6, 3, 1, 3, 1],69,69,0.00
2,41,222,[6, 0, 6, 3, 1, 3, 1],68,68,0.00
2,45,222,[6, 0, 6, 3, 1, 3, 1],67,67,0.00
2,49,222,[6, 0, 6, 3, 1, 3, 1],66,66,0.00
2,53,222,[6, 0, 6, 3, 1, 3, 1],65,65,0.00
2,57,222,[6, 0, 6, 3, 1, 3, 1],64,64,0.00
2,61,222,[6, 0, 6, 3, 1, 3, 1],63,63,0.00
2,65,222,[6, 0, 6, 3, 1, 3, 1],62,62,0.00
2,68,222,[6, 0, 6, 3, 1, 3, 1],69,69,0.00
2,72,222,[6, 0, 6, 3, 1, 3, 1],68,68,0.00
2,76,222,[6, 0, 6, 3, 1, 3, 1],67,67,0.00
2,80,222,[6, 0, 6, 3, 1, 3, 1],66,66,0.00
2,84,222,[6, 0, 6, 3, 1, 3, 1],65,65,0.00
2,87,222,[6, 0, 6, 3, 1, 3, 1],71,71,0.00
2,90,222,[6, 0, 6, 3, 1, 3, 1],78,78,0.00
2,93,222,[6, 0, 6, 3, 1, 3, 1],84,84,0.00
2,96,222,[6, 0, 6, 3, 1, 3, 1],91,91,0.00
2,100,222,[6, 0, 6, 3, 1, 3, 1],90,90,0.00
2,103,222,[6, 0, 6, 3, 1, 3, 1],96,96,0.00
2,106,222,[6, 0, 6, 3, 1, 3, 1],103,103,0.00
2,110,222,[6, 0, 6, 3, 1, 3, 1],102,102,0.00
2,113,222,[6, 0, 6, 3, 1, 3, 1],108,108,0.00
2,116,222,[6, 0, 6, 3, 1, 3, 1],115,115,0.00
2,120,222,[6, 0, 6, 3, 1, 3, 1],114,114,0.00
2,124,222,[6, 0, 6, 3, 1, 3, 1],113,113,0.00
2,126,222,[6, 0, 6, 3, 1, 3, 1],127,127,0.00
2,130,222,[6, 0, 6, 3, 1, 3, 1],126,126,0.00
2,133,222,[6, 0, 6, 3, 1, 3, 1],132,132,0.00
2,136,222,[6, 0, 6, 3, 1, 3, 1],139,139,0.00
2,139,222,[6, 0, 6, 3, 1, 3, 1],145,145,0.00
2,143,222,[6, 0, 6, 3, 1, 3, 1],144,144,0.00
2,147,222,[6, 0, 6, 3, 1, 3, 1],143,143,0.00
2,149,222,[6, 0, 6, 3, 1, 3, 1],157,157,0.00
2,152,222,[6, 0, 6, 3, 1, 3, 1],164,164,0.00
2,154,222,[6, 0, 6, 3, 1, 3, 1],178,178,0.00
2,157,222,[6, 0, 6, 3, 1, 3, 1],184,184,0.00
2,160,222,[6, 0, 6, 3, 1, 3, 1],191,191,0.00
2,163,222,[6, 0, 6, 3, 1, 3, 1],197,197,0.00
2,165,222,[6, 0, 6, 3, 1, 3, 1],211,211,0.00
2,167,222,[6, 0, 6, 3, 1, 3, 1],225,225,0.00
2,169,222,[6, 0, 6, 3, 1, 3, 1],239,239,0.00
2,171,222,[6, 0, 6, 3, 1, 3, 1],253,253,0.00
2,173,222,[6, 0, 6, 3, 1, 3, 1],267,267,0.00
2,176,222,[6, 0, 6, 3, 1, 3, 1],274,274,0.00
2,178,222,[6, 0, 6, 3, 1, 3, 1],288,288,0.00
2,180,222,[6, 0, 6, 3, 1, 3, 1],302,302,0.00
2,182,222,[6, 0, 6, 3, 1, 3, 1],316,316,0.00
2,184,222,[6, 0, 6, 3, 1, 3, 1],330,330,0.00
2,186,222,[6, 0, 6, 3, 1, 3, 1],344,344,0.00
2,188,222,[6, 0, 6, 3, 1, 3, 1],358,358,0.00
2,190,222,[6, 0, 6, 3, 1, 3, 1],372,372,0.00
2,192,222,[6, 0, 6, 3, 1, 3, 1],386,386,0.00
2,194,222,[6, 0, 6, 3, 1, 3, 1],400,400,0.00
